"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","No, hospitalized","Number","223","units","0","v1478295405","4.2.5.3","9346","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478295406","4.2.5.4","81465","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295407","4.2.5.5","93106","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478295408","4.2.5.6","438","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478295409","4.2.5.7","11203","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478295410","4.2.5.8","81465","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Total, by death status","Number","223","units","0","v1478295411","4.2.5.9","93106","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Yes, deceased","Number","223","units","0","v1478295412","4.2.5.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","No, not deceased","Number","223","units","0","v1478295413","4.2.5.11","92979","","","","0"
"2023","Ontario and Nunavut Region","","Male","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478295414","4.2.5.12","127","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478295415","4.2.6.1","91896","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478295416","4.2.6.2","4363","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","No, hospitalized","Number","223","units","0","v1478295417","4.2.6.3","8766","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478295418","4.2.6.4","78767","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295419","4.2.6.5","91896","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478295420","4.2.6.6","1078","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478295421","4.2.6.7","12051","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478295422","4.2.6.8","78767","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Total, by death status","Number","223","units","0","v1478295423","4.2.6.9","91896","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Yes, deceased","Number","223","units","0","v1478295424","4.2.6.10","583","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","No, not deceased","Number","223","units","0","v1478295425","4.2.6.11","91179","","","","0"
"2023","Ontario and Nunavut Region","","Male","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478295426","4.2.6.12","134","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478295427","4.2.7.1","66716","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478295428","4.2.7.2","6452","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","No, hospitalized","Number","223","units","0","v1478295429","4.2.7.3","5712","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478295430","4.2.7.4","54552","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295431","4.2.7.5","66716","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478295432","4.2.7.6","1571","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478295433","4.2.7.7","10593","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478295434","4.2.7.8","54552","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478295435","4.2.7.9","66716","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478295436","4.2.7.10","1423","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478295437","4.2.7.11","65215","","","","0"
"2023","Ontario and Nunavut Region","","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478295438","4.2.7.12","78","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478295439","4.2.8.1","46248","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478295440","4.2.8.2","8150","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478295441","4.2.8.3","3093","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478295442","4.2.8.4","35005","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295443","4.2.8.5","46248","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478295444","4.2.8.6","1509","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478295445","4.2.8.7","9734","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478295446","4.2.8.8","35005","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478295447","4.2.8.9","46248","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478295448","4.2.8.10","2435","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478295449","4.2.8.11","43784","","","","0"
"2023","Ontario and Nunavut Region","","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478295450","4.2.8.12","29","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478295451","4.2.9.1","49283","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478295452","4.2.9.2","11111","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478295453","4.2.9.3","3023","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478295454","4.2.9.4","35149","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478295455","4.2.9.5","49283","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478295456","4.2.9.6","848","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478295457","4.2.9.7","13286","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478295458","4.2.9.8","35149","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Total, by death status","Number","223","units","0","v1478295459","4.2.9.9","49283","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478295460","4.2.9.10","5306","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","No, not deceased","Number","223","units","0","v1478295461","4.2.9.11","43960","","","","0"
"2023","Ontario and Nunavut Region","","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478295462","4.2.9.12","17","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478295463","4.2.10.1","563","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478295464","4.2.10.2","200","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","No, hospitalized","Number","223","units","0","v1478295465","4.2.10.3","21","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478295466","4.2.10.4","342","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478295467","4.2.10.5","563","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478295468","4.2.10.6","153","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478295469","4.2.10.7","68","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478295470","4.2.10.8","342","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Total, by death status","Number","223","units","0","v1478295471","4.2.10.9","563","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Yes, deceased","Number","223","units","0","v1478295472","4.2.10.10","369","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","No, not deceased","Number","223","units","0","v1478295473","4.2.10.11","192","","","","0"
"2023","Ontario and Nunavut Region","","Male","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478295474","4.2.10.12","2","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478295475","4.3.1.1","877905","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478295476","4.3.1.2","30902","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","No, hospitalized","Number","223","units","0","v1478295477","4.3.1.3","67663","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478295478","4.3.1.4","779340","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478295479","4.3.1.5","877905","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478295480","4.3.1.6","3827","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478295481","4.3.1.7","94738","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478295482","4.3.1.8","779340","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Total, by death status","Number","223","units","0","v1478295483","4.3.1.9","877905","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Yes, deceased","Number","223","units","0","v1478295484","4.3.1.10","8796","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","No, not deceased","Number","223","units","0","v1478295485","4.3.1.11","867243","","","","0"
"2023","Ontario and Nunavut Region","","Female","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478295486","4.3.1.12","1866","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478295487","4.3.2.1","116908","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478295488","4.3.2.2","1221","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","No, hospitalized","Number","223","units","0","v1478295489","4.3.2.3","6482","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478295490","4.3.2.4","109205","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295491","4.3.2.5","116908","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478295492","4.3.2.6","76","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478295493","4.3.2.7","7627","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478295494","4.3.2.8","109205","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Total, by death status","Number","223","units","0","v1478295495","4.3.2.9","116908","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Yes, deceased","Number","223","units","0","v1478295496","4.3.2.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","No, not deceased","Number","223","units","0","v1478295497","4.3.2.11","116322","","","","0"
"2023","Ontario and Nunavut Region","","Female","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478295498","4.3.2.12","586","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478295499","4.3.3.1","164693","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478295500","4.3.3.2","1048","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","No, hospitalized","Number","223","units","0","v1478295501","4.3.3.3","13367","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478295502","4.3.3.4","150278","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295503","4.3.3.5","164693","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478295504","4.3.3.6","99","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478295505","4.3.3.7","14316","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478295506","4.3.3.8","150278","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Total, by death status","Number","223","units","0","v1478295507","4.3.3.9","164693","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Yes, deceased","Number","223","units","0","v1478295508","4.3.3.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","No, not deceased","Number","223","units","0","v1478295509","4.3.3.11","164339","","","","0"
"2023","Ontario and Nunavut Region","","Female","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478295510","4.3.3.12","354","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478295511","4.3.4.1","148004","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478295512","4.3.4.2","1579","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","No, hospitalized","Number","223","units","0","v1478295513","4.3.4.3","12101","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478295514","4.3.4.4","134324","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295515","4.3.4.5","148004","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478295516","4.3.4.6","181","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478295517","4.3.4.7","13499","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478295518","4.3.4.8","134324","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Total, by death status","Number","223","units","0","v1478295519","4.3.4.9","148004","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Yes, deceased","Number","223","units","0","v1478295520","4.3.4.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","No, not deceased","Number","223","units","0","v1478295521","4.3.4.11","147630","","","","0"
"2023","Ontario and Nunavut Region","","Female","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478295522","4.3.4.12","374","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478295523","4.3.5.1","131342","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478295524","4.3.5.2","1843","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","No, hospitalized","Number","223","units","0","v1478295525","4.3.5.3","10680","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478295526","4.3.5.4","118819","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295527","4.3.5.5","131342","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478295528","4.3.5.6","279","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478295529","4.3.5.7","12244","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478295530","4.3.5.8","118819","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Total, by death status","Number","223","units","0","v1478295531","4.3.5.9","131342","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Yes, deceased","Number","223","units","0","v1478295532","4.3.5.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","No, not deceased","Number","223","units","0","v1478295533","4.3.5.11","131143","","","","0"
"2023","Ontario and Nunavut Region","","Female","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478295534","4.3.5.12","199","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478295535","4.3.6.1","119346","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478295536","4.3.6.2","3181","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","No, hospitalized","Number","223","units","0","v1478295537","4.3.6.3","9902","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478295538","4.3.6.4","106263","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295539","4.3.6.5","119346","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478295540","4.3.6.6","621","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478295541","4.3.6.7","12462","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478295542","4.3.6.8","106263","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Total, by death status","Number","223","units","0","v1478295543","4.3.6.9","119346","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Yes, deceased","Number","223","units","0","v1478295544","4.3.6.10","346","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","No, not deceased","Number","223","units","0","v1478295545","4.3.6.11","118804","","","","0"
"2023","Ontario and Nunavut Region","","Female","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478295546","4.3.6.12","196","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478295547","4.3.7.1","70952","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478295548","4.3.7.2","4740","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","No, hospitalized","Number","223","units","0","v1478295549","4.3.7.3","5748","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478295550","4.3.7.4","60464","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295551","4.3.7.5","70952","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478295552","4.3.7.6","975","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478295553","4.3.7.7","9513","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478295554","4.3.7.8","60464","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Total, by death status","Number","223","units","0","v1478295555","4.3.7.9","70952","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Yes, deceased","Number","223","units","0","v1478295556","4.3.7.10","764","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","No, not deceased","Number","223","units","0","v1478295557","4.3.7.11","70107","","","","0"
"2023","Ontario and Nunavut Region","","Female","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478295558","4.3.7.12","81","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478295559","4.3.8.1","45779","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478295560","4.3.8.2","6293","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","No, hospitalized","Number","223","units","0","v1478295561","4.3.8.3","3362","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478295562","4.3.8.4","36124","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295563","4.3.8.5","45779","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478295564","4.3.8.6","890","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478295565","4.3.8.7","8765","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478295566","4.3.8.8","36124","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Total, by death status","Number","223","units","0","v1478295567","4.3.8.9","45779","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Yes, deceased","Number","223","units","0","v1478295568","4.3.8.10","1556","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","No, not deceased","Number","223","units","0","v1478295569","4.3.8.11","44173","","","","0"
"2023","Ontario and Nunavut Region","","Female","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478295570","4.3.8.12","50","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478295571","4.3.9.1","80480","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Yes, hospitalized","Number","223","units","0","v1478295572","4.3.9.2","10868","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","No, hospitalized","Number","223","units","0","v1478295573","4.3.9.3","6009","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478295574","4.3.9.4","63603","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478295575","4.3.9.5","80480","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478295576","4.3.9.6","616","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","No, intensive care unit","Number","223","units","0","v1478295577","4.3.9.7","16261","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478295578","4.3.9.8","63603","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Total, by death status","Number","223","units","0","v1478295579","4.3.9.9","80480","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Yes, deceased","Number","223","units","0","v1478295580","4.3.9.10","5912","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","No, not deceased","Number","223","units","0","v1478295581","4.3.9.11","74542","","","","0"
"2023","Ontario and Nunavut Region","","Female","80 years and over","Not stated, deceased","Number","223","units","0","v1478295582","4.3.9.12","26","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478295583","4.3.10.1","401","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478295584","4.3.10.2","129","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","No, hospitalized","Number","223","units","0","v1478295585","4.3.10.3","12","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478295586","4.3.10.4","260","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478295587","4.3.10.5","401","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478295588","4.3.10.6","90","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478295589","4.3.10.7","51","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478295590","4.3.10.8","260","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Total, by death status","Number","223","units","0","v1478295591","4.3.10.9","401","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Yes, deceased","Number","223","units","0","v1478295592","4.3.10.10","218","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","No, not deceased","Number","223","units","0","v1478295593","4.3.10.11","183","","","","0"
"2023","Ontario and Nunavut Region","","Female","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478295594","4.3.10.12","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478295595","4.4.1.1","10795","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478295596","4.4.1.2","133","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","No, hospitalized","Number","223","units","0","v1478295597","4.4.1.3","306","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478295598","4.4.1.4","10356","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478295599","4.4.1.5","10795","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478295600","4.4.1.6","24","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478295601","4.4.1.7","415","","","","0"
